file_name,O0,O1,O2,O3,Os,Of
gawk-5.2.1_intdiv.so_gcc-7.3.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-7.3.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_x86_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_x86_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-8.2.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_x86_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_x86_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_gcc-9.4.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_arm_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_arm_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_mips_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_mips_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-10.3.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_arm_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_arm_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_mips_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_mips_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_gcc-11.2.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-4.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-4.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-4.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-4.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-4.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-4.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-4.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-4.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-5.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-5.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-5.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-5.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-5.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-5.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-5.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-5.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-6.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-6.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-6.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-6.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-6.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-6.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-6.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-6.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-7.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-7.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-7.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-7.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-7.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-7.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-7.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-7.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-8.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-8.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-8.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-8.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-8.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-8.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-8.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-8.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-9.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-9.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-9.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-9.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-9.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-9.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-9.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-9.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-10.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-10.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-10.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-10.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-10.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-10.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-10.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-10.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-11.0_x86_32, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-11.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-11.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-11.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-11.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-11.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-11.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-11.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_x86_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-12.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-12.0_mipseb_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_x86_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_x86_64, , ,d,d, , 
gawk-5.2.1_intdiv.so_clang-13.0_arm_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_arm_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_mips_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_mips_64, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_mipseb_32, , , , , , 
gawk-5.2.1_intdiv.so_clang-13.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-4.9.4_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-4.9.4_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-4.9.4_arm_32, , ,d,d, ,d
gawk-5.2.1_ordchr.so_gcc-4.9.4_arm_64, , ,d,d, ,d
gawk-5.2.1_ordchr.so_gcc-4.9.4_mips_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-4.9.4_mips_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-4.9.4_mipseb_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-4.9.4_mipseb_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_arm_32, , ,d,d, ,d
gawk-5.2.1_ordchr.so_gcc-5.5.0_arm_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_mips_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_mips_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-5.5.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_arm_32, , ,d,d, ,d
gawk-5.2.1_ordchr.so_gcc-6.5.0_arm_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_mips_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_mips_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-6.5.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_x86_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_gcc-7.3.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-7.3.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_x86_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_gcc-8.2.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-8.2.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_x86_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_gcc-9.4.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-9.4.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_x86_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_gcc-10.3.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-10.3.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_x86_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_gcc-11.2.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_gcc-11.2.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-4.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-4.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-4.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-4.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-4.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-4.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-4.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-4.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-5.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-5.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-5.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-5.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-5.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-5.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-5.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-5.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-6.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-6.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-6.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-6.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-6.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-6.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-6.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-6.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-7.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-7.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-7.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-7.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-7.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-7.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-7.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-7.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-8.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-8.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-8.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-8.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-8.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-8.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-8.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-8.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-9.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-9.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-9.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-9.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-9.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-9.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-9.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-9.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-10.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-10.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-10.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-10.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-10.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-10.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-10.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-10.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-11.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-11.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-11.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-11.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-11.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-11.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-11.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-11.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-12.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-12.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-12.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-12.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-12.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-12.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-12.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-12.0_mipseb_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-13.0_x86_32, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-13.0_x86_64, , ,d,d, , 
gawk-5.2.1_ordchr.so_clang-13.0_arm_32, , , ,d, ,d
gawk-5.2.1_ordchr.so_clang-13.0_arm_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-13.0_mips_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-13.0_mips_64, , , , , , 
gawk-5.2.1_ordchr.so_clang-13.0_mipseb_32, , , , , , 
gawk-5.2.1_ordchr.so_clang-13.0_mipseb_64, , , , , , 
gawk-5.2.1_pwcat_gcc-4.9.4_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-4.9.4_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-4.9.4_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-4.9.4_arm_64, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-4.9.4_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-4.9.4_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-4.9.4_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-4.9.4_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-5.5.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-5.5.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-6.5.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-6.5.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-7.3.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-7.3.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-8.2.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-8.2.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-9.4.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-9.4.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-10.3.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-10.3.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_x86_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_x86_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_arm_32, , ,d,d, ,d
gawk-5.2.1_pwcat_gcc-11.2.0_arm_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_mips_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_mips_64, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_mipseb_32, , ,d,d, , 
gawk-5.2.1_pwcat_gcc-11.2.0_mipseb_64, , ,d,d, , 
gawk-5.2.1_pwcat_clang-4.0_x86_32, ,d,d,d, , 
gawk-5.2.1_pwcat_clang-4.0_x86_64, ,d,d,d, , 
gawk-5.2.1_pwcat_clang-4.0_arm_32, ,d,d,d,d,d
gawk-5.2.1_pwcat_clang-4.0_arm_64, ,d,d,d,d, 
gawk-5.2.1_pwcat_clang-4.0_mips_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-4.0_mips_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-4.0_mipseb_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-4.0_mipseb_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-5.0_x86_32, ,d,d, , , 
gawk-5.2.1_pwcat_clang-5.0_x86_64, ,d,d, , , 
gawk-5.2.1_pwcat_clang-5.0_arm_32, ,d,d,d,d,d
gawk-5.2.1_pwcat_clang-5.0_arm_64, ,d,d,d,d, 
gawk-5.2.1_pwcat_clang-5.0_mips_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-5.0_mips_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-5.0_mipseb_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-5.0_mipseb_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-6.0_x86_32, ,d,d, , , 
gawk-5.2.1_pwcat_clang-6.0_x86_64, ,d,d, , , 
gawk-5.2.1_pwcat_clang-6.0_arm_32, ,d,d,d,d,d
gawk-5.2.1_pwcat_clang-6.0_arm_64, ,d,d,d,d, 
gawk-5.2.1_pwcat_clang-6.0_mips_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-6.0_mips_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-6.0_mipseb_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-6.0_mipseb_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-7.0_x86_32, ,d,d, , , 
gawk-5.2.1_pwcat_clang-7.0_x86_64, ,d,d, , , 
gawk-5.2.1_pwcat_clang-7.0_arm_32, ,d,d,d,d,d
gawk-5.2.1_pwcat_clang-7.0_arm_64, ,d,d,d,d, 
gawk-5.2.1_pwcat_clang-7.0_mips_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-7.0_mips_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-7.0_mipseb_32, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-7.0_mipseb_64, ,d,d, ,d, 
gawk-5.2.1_pwcat_clang-8.0_x86_32, ,d,d, , , 
gawk-5.2.1_pwcat_clang-8.0_x86_64, ,d,d, , , 
gawk-5.2.1_pwcat_clang-8.0_arm_32, ,d,d,d,d,d
